sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
s_270	ABHD1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_58611	TPSG1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_45665	RAB33A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_35550	MYCL1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_55953	TCTN3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_39190	OR4D5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_64862	ZP2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48451	RRM2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44136	PRKCZ	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_12532	CMTM1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_13958	CSPP1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_61437	VSIG1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_2427	ANKH	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48236	RPP25	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_25248	HHIP	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_40916	PDE1C	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_45250	PTPRU	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54454	STMN2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_50448	SH3BP5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_35505	MYB	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_34174	MMD2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_43046	POLR1D	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_26919	IGSF1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_59350	TSKU	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_52462	SMAD3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44496	PRSS22	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_12310	CLIC1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_60920	USP38	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42557	PLEKHO2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_37636	NPEPL1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_56222	TFAP2A	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_46417	RBM22	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_20477	FBXL6	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_30504	LAPTM4A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_49873	4-Sep	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_22231	GAPDH	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_24866	HCRT	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_26084	HRH4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_266	ABCG8	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_31387	LPCAT1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_38114	NTF3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_13990	CST11	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_24036	GRB14	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_50585	SHISA4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_14163	CTNNA1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_1729	AK2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_62985	ZFHX3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_21318	FNBP1L	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_13575	CREBRF	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_5344	BET1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_49424	SCRN2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_31170	LIPN	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54781	SURF2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_51325	SLC25A1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_34136	MLNR	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_31677	LRRC31	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_53307	SPARCL1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_28022	ITGA7	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_31356	LOXL3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_118	ABCA12	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_12481	CLUL1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_40393	PAX3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_39614	OS9	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_22342	GBA2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_1136	ADC	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_10401	CD37	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_4512	ATP7A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_10615	CDC27	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54497	STOX1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_46754	REG4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_20299	FAP	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_63316	ZNF138	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42213	PKP2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_52161	SLC6A4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_60954	USP48	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_14721	CYP2C9	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54067	SSX3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42512	PLEKHG5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_32324	MAD2L1BP	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_26149	HSD11B1L	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_62941	ZFAND1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_306	ABHD16A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42173	PKIG	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_33499	MEOX1	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_2639	ANKS1A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_60951	USP48	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42487	PLEKHB2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_12463	CLTB	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_17140	DYDC2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_15238	DCTD	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_32766	MAPK8IP3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_6844	C18orf1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_29768	KLHL25	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_58192	TNIP3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_26239	HSF4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_14209	CTRL	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_7539	C22orf25	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_21263	FMNL3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_56798	TLK1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_30163	KRT80	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_28530	KCNAB1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_50079	SESN2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_17622	EGFL7	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27107	IL17RE	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_61128	VASH2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_7629	C2orf44	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_59045	TRIML2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_53186	SP110	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44696	PSMA8	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_4081	ATAT1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_59776	TUBA3C	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_26981	IKBKB	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_11984	CINP	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_38231	NUDT1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_34096	MLKL	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_39703	OSM	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44761	PSMC4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_29844	KLK1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_46470	RBM43	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_21735	FTSJ1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_54159	ST7L	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_29161	KIAA0586	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_62066	WNT11	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_32768	MAPK9	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_38834	OPTC	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27041	IL12RB2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_25301	HIGD1C	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48626	RTN4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_2191	AMBRA1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_64637	ZNF775	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_28025	ITGA7	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_21739	FTSJ2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_56140	TET1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_18340	EOGT	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48335	RPS6KA1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_8918	CAMK2N1	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_9126	CARD8	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_34993	MSC	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_62519	YY1AP1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_17754	EIF2B2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_3894	ASB7	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_1366	ADRBK2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_63368	ZNF169	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_33217	MCRS1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_791	ACSS3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_3070	APOL5	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_158	ABCB4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_46169	RASAL2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_31573	LRP3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_15806	DGKQ	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_3426	ARHGEF2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_22505	GDAP2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_43731	PPP4R4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_62463	YPEL3	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_1351	ADRA2A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_58570	TPPP	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27563	INPP5K	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_64662	ZNF783	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_43701	PPP2R5D	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_41032	PDE9A	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_40077	PAIP2B	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_55106	SYTL2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_36104	NAT1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_5659	BPIFA2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_24738	HAS3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_23688	GPR135	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44125	PRKCI	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42154	PKDCC	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_52320	SLC9B2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_56287	TFF1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_26218	HSDL1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_48811	S100A14	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_27403	IMMT	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_44547	PRSS50	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_13554	CREB3L3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_52812	SNRNP35	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_9678	CCDC28B	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_42982	POLD4	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_9038	CAPN3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_24550	GYG1	0.99388	1.0062	0.99388	1.0062	0.0088814	7.5797e-05	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_7927	C4orf19	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_59893	TWF2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_21776	FUS	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_38699	OLA1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_15466	DDX54	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_57105	TMEM110	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_47396	RIPPLY2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_29679	KLHDC3	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_19864	FAM214B	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_22859	GIT2	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_63818	ZNF397	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_62767	ZC3HAV1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
s_30390	LAD1	0	1.0062	0.99388	1.0062	0.0088814	0.50621	1.9782	0.0087541	0.34679	0.65321	0.69359	0.69413	True
